year,node,hydrogen_evaporation,electrolysis,SMR,wind_onshore,wind_offshore,pv_ground,pv_rooftop,population
0,AT11,,0.0,0.0,0.0,0.0,0.0,0.0,291011.0
0,AT12,,0.0,13.385816666666667,0.0,0.0,0.0,0.0,1653691.0
0,AT13,,0.0,0.0,0.0,0.0,0.0,0.0,1840226.0
0,AT21,,0.0,0.0,0.0,0.0,0.0,0.0,560482.0
0,AT22,,0.0,0.0,0.0,0.0,0.0,0.0,1232012.0
0,AT31,,0.0,23.72533333333333,0.0,0.0,0.0,0.0,1453948.0
0,AT32,,0.0,0.0,0.0,0.0,0.0,0.0,545815.0
0,AT33,,0.0,0.0,0.0,0.0,0.0,0.0,739139.0
0,AT34,,0.0,0.0,0.0,0.0,0.0,0.0,384147.0
0,BE10,,0.0,0.0,0.0,0.0,0.0,0.0,1201285.0
0,BE21,,0.0,89.3513,0.0,0.0,0.0,0.0,1828927.0
0,BE22,,0.0,0.0,0.0,0.0,0.0,0.0,866970.0
0,BE23,,0.0,0.0,0.0,0.0,0.0,0.0,1489084.0
0,BE24,,0.0,0.0,0.0,0.0,0.0,0.0,1122600.0
0,BE25,,0.0,0.0,0.0,0.0,0.0,0.0,1184418.0
0,BE31,,0.0,0.0,0.0,0.0,0.0,0.0,397745.0
0,BE32,,0.0,17.4127,0.0,0.0,0.0,0.0,1341267.0
0,BE33,,0.0,0.0,0.0,0.0,0.0,0.0,1103490.0
0,BE34,,0.0,0.0,0.0,0.0,0.0,0.0,283257.0
0,BE35,,0.0,0.0,0.0,0.0,0.0,0.0,492074.0
0,BG31,,0.0,0.0,0.0,0.0,0.0,0.0,783909.0
0,BG32,,0.0,0.0,0.0,0.0,0.0,0.0,815441.0
0,BG33,,0.0,0.0,0.0,0.0,0.0,0.0,944458.0
0,BG34,,0.0,5.050516666666667,0.0,0.0,0.0,0.0,1052575.0
0,BG41,,0.0,0.0,0.0,0.0,0.0,0.0,2121185.0
0,BG42,,0.0,19.5898,0.0,0.0,0.0,0.0,1436216.0
0,CH01,,0.0,0.0,0.0,0.0,0.0,0.0,1593839.0
0,CH02,,0.0,2.7839,0.0,0.0,0.0,0.0,1842251.0
0,CH03,,0.0,0.0,0.0,0.0,0.0,0.0,1128723.0
0,CH04,,0.0,0.0,0.0,0.0,0.0,0.0,1466424.0
0,CH05,,0.0,0.0,0.0,0.0,0.0,0.0,1153485.0
0,CH06,,0.0,0.0,0.0,0.0,0.0,0.0,790458.0
0,CH07,,0.0,0.0,0.0,0.0,0.0,0.0,351946.0
0,CY00,,0.0,0.0,0.0,0.0,0.0,0.0,848319.0
0,CZ01,,0.0,0.0,0.0,0.0,0.0,0.0,1267449.0
0,CZ02,,0.0,1.9235833333333332,0.0,0.0,0.0,0.0,1326876.0
0,CZ03,,0.0,0.0,0.0,0.0,0.0,0.0,1214450.0
0,CZ04,,0.0,32.9025,0.0,0.0,0.0,0.0,1120654.0
0,CZ05,,0.0,0.0,0.0,0.0,0.0,0.0,1507209.0
0,CZ06,,0.0,0.0,0.0,0.0,0.0,0.0,1684500.0
0,CZ07,,0.0,0.0,0.0,0.0,0.0,0.0,1219394.0
0,CZ08,,0.0,0.0,0.0,0.0,0.0,0.0,1213311.0
0,DE11,,0.0,0.0,0.0,0.0,0.0,0.0,4069533.0
0,DE12,,0.0,18.804650000000002,0.0,0.0,0.0,0.0,2761977.0
0,DE13,,0.0,0.0,0.0,0.0,0.0,0.0,2224535.0
0,DE14,,0.0,0.0,0.0,0.0,0.0,0.0,1823573.0
0,DE21,,0.0,4.145783333333333,0.0,0.0,0.0,0.0,4588944.0
0,DE22,,0.0,15.793883333333333,0.0,0.0,0.0,0.0,1212119.0
0,DE23,,0.0,0.0,0.0,0.0,0.0,0.0,1092339.0
0,DE24,,0.0,0.0,0.0,0.0,0.0,0.0,1059358.0
0,DE25,,0.0,0.0,0.0,0.0,0.0,0.0,1738686.0
0,DE26,,0.0,0.0,0.0,0.0,0.0,0.0,1306048.0
0,DE27,,0.0,0.0,0.0,0.0,0.0,0.0,1846020.0
0,DE30,,0.0,0.0,0.0,0.0,0.0,0.0,3520031.0
0,DE40,,0.0,12.258999999999999,0.0,0.0,0.0,0.0,2484826.0
0,DE50,,0.0,0.0,0.0,0.0,0.0,0.0,671489.0
0,DE60,,0.0,11.9228,0.0,0.0,0.0,0.0,1787408.0
0,DE71,,0.0,0.0,0.0,0.0,0.0,0.0,3922369.0
0,DE72,,0.0,0.0,0.0,0.0,0.0,0.0,1040091.0
0,DE73,,0.0,0.0,0.0,0.0,0.0,0.0,1213712.0
0,DE80,,0.0,0.0,0.0,0.0,0.0,0.0,1612362.0
0,DE91,,0.0,0.0,0.0,0.0,0.0,0.0,1598164.0
0,DE92,,0.0,0.0,0.0,0.0,0.0,0.0,2132290.0
0,DE93,,0.0,0.0,0.0,0.0,0.0,0.0,1699969.0
0,DE94,,0.0,21.98351666666667,0.0,0.0,0.0,0.0,2496176.0
0,DEA1,,0.0,0.0,0.0,0.0,0.0,0.0,5173623.0
0,DEA2,,0.0,58.86438333333333,0.0,0.0,0.0,0.0,4422371.0
0,DEA3,,0.0,16.613883333333334,0.0,0.0,0.0,0.0,2614229.0
0,DEA4,,0.0,0.0,0.0,0.0,0.0,0.0,2057996.0
0,DEA5,,0.0,0.0,0.0,0.0,0.0,0.0,3597297.0
0,DEB1,,0.0,0.0,0.0,0.0,0.0,0.0,1488308.0
0,DEB2,,0.0,0.0,0.0,0.0,0.0,0.0,532715.0
0,DEB3,,0.0,42.48146666666666,0.0,0.0,0.0,0.0,2031780.0
0,DEC0,,0.0,0.0,0.0,0.0,0.0,0.0,995597.0
0,DED2,,0.0,0.0,0.0,0.0,0.0,0.0,1602754.0
0,DED4,,0.0,0.0,0.0,0.0,0.0,0.0,1465612.0
0,DED5,,0.0,3.1556333333333333,0.0,0.0,0.0,0.0,1016485.0
0,DEE0,,0.0,70.47763333333333,0.0,0.0,0.0,0.0,2245470.0
0,DEF0,,0.0,38.292633333333335,0.0,0.0,0.0,0.0,2858714.0
0,DEG0,,0.0,0.0,0.0,0.0,0.0,0.0,2170714.0
0,DK01,,0.0,0.0,0.0,0.0,0.0,0.0,1789174.0
0,DK02,,0.0,3.1112166666666665,0.0,0.0,0.0,0.0,827499.0
0,DK03,,0.0,2.429933333333333,0.0,0.0,0.0,0.0,1211770.0
0,DK04,,0.0,0.0,0.0,0.0,0.0,0.0,1293309.0
0,DK05,,0.0,0.0,0.0,0.0,0.0,0.0,585499.0
0,EE00,,0.0,0.0,0.0,0.0,0.0,0.0,1315944.0
0,EL30,,0.0,34.181016666666665,0.0,0.0,0.0,0.0,3781274.0
0,EL41,,0.0,0.0,0.0,0.0,0.0,0.0,196654.0
0,EL42,,0.0,0.0,0.0,0.0,0.0,0.0,334791.0
0,EL43,,0.0,0.0,0.0,0.0,0.0,0.0,631812.0
0,EL51,,0.0,7.182516666666666,0.0,0.0,0.0,0.0,604504.0
0,EL52,,0.0,3.728266666666667,0.0,0.0,0.0,0.0,1883339.0
0,EL53,,0.0,0.0,0.0,0.0,0.0,0.0,273843.0
0,EL54,,0.0,0.0,0.0,0.0,0.0,0.0,336834.0
0,EL61,,0.0,0.0,0.0,0.0,0.0,0.0,729442.0
0,EL62,,0.0,0.0,0.0,0.0,0.0,0.0,206141.0
0,EL63,,0.0,0.0,0.0,0.0,0.0,0.0,668258.0
0,EL64,,0.0,0.0,0.0,0.0,0.0,0.0,555830.0
0,EL65,,0.0,24.237833333333334,0.0,0.0,0.0,0.0,581026.0
0,ES11,,0.0,9.7375,0.0,0.0,0.0,0.0,2720102.0
0,ES12,,0.0,0.0,0.0,0.0,0.0,0.0,1040925.0
0,ES13,,0.0,0.0,0.0,0.0,0.0,0.0,582504.0
0,ES21,,0.0,19.47705,0.0,0.0,0.0,0.0,2164066.0
0,ES22,,0.0,0.0,0.0,0.0,0.0,0.0,637486.0
0,ES23,,0.0,0.0,0.0,0.0,0.0,0.0,312810.0
0,ES24,,0.0,0.39155,0.0,0.0,0.0,0.0,1318571.0
0,ES30,,0.0,0.0,0.0,0.0,0.0,0.0,6424275.0
0,ES41,,0.0,0.0,0.0,0.0,0.0,0.0,2454454.0
0,ES42,,0.0,22.09626666666667,0.0,0.0,0.0,0.0,2048900.0
0,ES43,,0.0,0.0,0.0,0.0,0.0,0.0,1084969.0
0,ES51,,0.0,19.47705,0.0,0.0,0.0,0.0,7408290.0
0,ES52,,0.0,16.583816666666667,0.0,0.0,0.0,0.0,4932347.0
0,ES53,,0.0,0.0,0.0,0.0,0.0,0.0,1135527.0
0,ES61,,0.0,38.426566666666666,0.0,0.0,0.0,0.0,8403774.0
0,ES62,,0.0,20.695433333333334,0.0,0.0,0.0,0.0,1466474.0
0,ES63,,0.0,0.0,0.0,0.0,0.0,0.0,84652.0
0,ES64,,0.0,0.0,0.0,0.0,0.0,0.0,84764.0
0,ES70,,0.0,0.0,0.0,0.0,0.0,0.0,2135209.0
0,FI19,,0.0,0.0,0.0,0.0,0.0,0.0,1379116.0
0,FI1B,,0.0,28.579733333333333,0.0,0.0,0.0,0.0,1620261.0
0,FI1C,,0.0,1.5791833333333334,0.0,0.0,0.0,0.0,1160491.0
0,FI1D,,0.0,0.0,0.0,0.0,0.0,0.0,1298457.0
0,FI20,,0.0,0.0,0.0,0.0,0.0,0.0,28983.0
0,FR10,,0.0,19.110783333333334,0.0,0.0,0.0,0.0,12117132.0
0,FRB0,,0.0,0.0,0.0,0.0,0.0,0.0,2577866.0
0,FRC1,,0.0,0.0,0.0,0.0,0.0,0.0,1637941.0
0,FRC2,,0.0,0.0,0.0,0.0,0.0,0.0,1180397.0
0,FRD1,,0.0,0.0,0.0,0.0,0.0,0.0,1477349.0
0,FRD2,,0.0,86.44508333333333,0.0,0.0,0.0,0.0,1858580.0
0,FRE1,,0.0,1.31405,0.0,0.0,0.0,0.0,4074448.0
0,FRE2,,0.0,0.0,0.0,0.0,0.0,0.0,1932422.0
0,FRF1,,0.0,11.318733333333332,0.0,0.0,0.0,0.0,1884150.0
0,FRF2,,0.0,0.0,0.0,0.0,0.0,0.0,1333248.0
0,FRF3,,0.0,0.0,0.0,0.0,0.0,0.0,2337788.0
0,FRG0,,0.0,9.531816666666666,0.0,0.0,0.0,0.0,3737632.0
0,FRH0,,0.0,0.0,0.0,0.0,0.0,0.0,3306529.0
0,FRI1,,0.0,0.0,0.0,0.0,0.0,0.0,3393297.0
0,FRI2,,0.0,0.0,0.0,0.0,0.0,0.0,736015.0
0,FRI3,,0.0,0.0,0.0,0.0,0.0,0.0,1806291.0
0,FRJ1,,0.0,0.0,0.0,0.0,0.0,0.0,2793303.0
0,FRJ2,,0.0,0.0,0.0,0.0,0.0,0.0,3015132.0
0,FRK1,,0.0,0.0,0.0,0.0,0.0,0.0,1363392.0
0,FRK2,,0.0,5.8629999999999995,0.0,0.0,0.0,0.0,6553497.0
0,FRL0,,0.0,25.109766666666665,0.0,0.0,0.0,0.0,5021928.0
0,FRM0,,0.0,0.0,0.0,0.0,0.0,0.0,330455.0
0,FRY1,,0.0,0.0,0.0,0.0,0.0,0.0,429856.0
0,FRY2,,0.0,0.0,0.0,0.0,0.0,0.0,376480.0
0,FRY3,,0.0,0.0,0.0,0.0,0.0,0.0,269352.0
0,FRY4,,0.0,0.0,0.0,0.0,0.0,0.0,852924.0
0,FRY5,,0.0,0.0,0.0,0.0,0.0,0.0,240987.0
0,HR03,,0.0,8.084516666666667,0.0,0.0,0.0,0.0,1394290.0
0,HR04,,0.0,19.5898,0.0,0.0,0.0,0.0,2796379.0
0,HU11,,0.0,0.0,0.0,0.0,0.0,0.0,1759407.0
0,HU12,,0.0,14.32745,0.0,0.0,0.0,0.0,1234541.0
0,HU21,,0.0,20.111866666666668,0.0,0.0,0.0,0.0,1060703.0
0,HU22,,0.0,0.0,0.0,0.0,0.0,0.0,983933.0
0,HU23,,0.0,0.0,0.0,0.0,0.0,0.0,900868.0
0,HU31,,0.0,2.3288,0.0,0.0,0.0,0.0,1153714.0
0,HU32,,0.0,0.0,0.0,0.0,0.0,0.0,1474383.0
0,HU33,,0.0,0.0,0.0,0.0,0.0,0.0,1262936.0
0,IE04,,0.0,0.0,0.0,0.0,0.0,0.0,839204.0
0,IE05,,0.0,1.9365666666666665,0.0,0.0,0.0,0.0,1575504.0
0,IE06,,0.0,0.0,0.0,0.0,0.0,0.0,2311578.0
0,ITC1,,0.0,8.620933333333335,0.0,0.0,0.0,0.0,4404246.0
0,ITC2,,0.0,0.0,0.0,0.0,0.0,0.0,127329.0
0,ITC3,,0.0,2.551566666666667,0.0,0.0,0.0,0.0,1571053.0
0,ITC4,,0.0,27.7775,0.0,0.0,0.0,0.0,10008349.0
0,ITF1,,0.0,0.0,0.0,0.0,0.0,0.0,1326513.0
0,ITF2,,0.0,0.0,0.0,0.0,0.0,0.0,312027.0
0,ITF3,,0.0,0.0,0.0,0.0,0.0,0.0,5850850.0
0,ITF4,,0.0,17.7038,0.0,0.0,0.0,0.0,4077166.0
0,ITF5,,0.0,0.0,0.0,0.0,0.0,0.0,573694.0
0,ITF6,,0.0,0.0,0.0,0.0,0.0,0.0,1970521.0
0,ITG1,,0.0,55.68346666666667,0.0,0.0,0.0,0.0,5074261.0
0,ITG2,,0.0,19.134700000000002,0.0,0.0,0.0,0.0,1658138.0
0,ITH1,,0.0,0.0,0.0,0.0,0.0,0.0,520891.0
0,ITH2,,0.0,0.0,0.0,0.0,0.0,0.0,538223.0
0,ITH3,,0.0,2.872733333333333,0.0,0.0,0.0,0.0,4915123.0
0,ITH4,,0.0,0.0,0.0,0.0,0.0,0.0,1221218.0
0,ITH5,,0.0,26.119733333333333,0.0,0.0,0.0,0.0,4448146.0
0,ITI1,,0.0,2.7599833333333335,0.0,0.0,0.0,0.0,3744398.0
0,ITI2,,0.0,0.0,0.0,0.0,0.0,0.0,891181.0
0,ITI3,,0.0,4.012533333333333,0.0,0.0,0.0,0.0,1543752.0
0,ITI4,,0.0,0.0,0.0,0.0,0.0,0.0,5888472.0
0,LT01,,0.0,0.0,0.0,0.0,0.0,0.0,805380.0
0,LT02,,0.0,62.51748333333334,0.0,0.0,0.0,0.0,2083178.0
0,LU00,,0.0,0.0,0.0,0.0,0.0,0.0,576249.0
0,LV00,,0.0,0.0,0.0,0.0,0.0,0.0,1968957.0
0,MT00,,0.0,0.0,0.0,0.0,0.0,0.0,450415.0
0,NL11,,0.0,0.0,0.0,0.0,0.0,0.0,583721.0
0,NL12,,0.0,0.0,0.0,0.0,0.0,0.0,646040.0
0,NL13,,0.0,0.0,0.0,0.0,0.0,0.0,488629.0
0,NL21,,0.0,0.0,0.0,0.0,0.0,0.0,1144280.0
0,NL22,,0.0,0.0,0.0,0.0,0.0,0.0,2035351.0
0,NL23,,0.0,0.0,0.0,0.0,0.0,0.0,404068.0
0,NL31,,0.0,0.0,0.0,0.0,0.0,0.0,1273613.0
0,NL32,,0.0,0.0,0.0,0.0,0.0,0.0,2784854.0
0,NL33,,0.0,88.64541666666666,0.0,0.0,0.0,0.0,3622303.0
0,NL34,,0.0,105.53331666666665,0.0,0.0,0.0,0.0,381252.0
0,NL41,,0.0,12.170166666666667,0.0,0.0,0.0,0.0,2498749.0
0,NL42,,0.0,56.072966666666666,0.0,0.0,0.0,0.0,1116260.0
0,NO01,,0.0,0.0,0.0,0.0,0.0,0.0,1251687.0
0,NO02,,0.0,0.0,0.0,0.0,0.0,0.0,384221.0
0,NO03,,0.0,26.493516666666668,0.0,0.0,0.0,0.0,984764.0
0,NO04,,0.0,0.0,0.0,0.0,0.0,0.0,768179.0
0,NO05,,0.0,10.31355,0.0,0.0,0.0,0.0,890719.0
0,NO06,,0.0,0.0,0.0,0.0,0.0,0.0,449457.0
0,NO07,,0.0,0.0,0.0,0.0,0.0,0.0,481694.0
0,PL21,,0.0,27.729666666666663,0.0,0.0,0.0,0.0,3330031.0
0,PL22,,0.0,0.0,0.0,0.0,0.0,0.0,4520567.0
0,PL41,,0.0,0.0,0.0,0.0,0.0,0.0,3450966.0
0,PL42,,0.0,25.77328333333333,0.0,0.0,0.0,0.0,1684025.0
0,PL43,,0.0,0.0,0.0,0.0,0.0,0.0,1005159.0
0,PL51,,0.0,0.0,0.0,0.0,0.0,0.0,2864624.0
0,PL52,,0.0,16.716383333333336,0.0,0.0,0.0,0.0,952557.0
0,PL61,,0.0,22.636783333333334,0.0,0.0,0.0,0.0,2062006.0
0,PL62,,0.0,0.0,0.0,0.0,0.0,0.0,1414734.0
